iso3,country,index,index_name,year,rank,date
USA,United States,NECI,National Entrepreneurship Context Index (NECI),2020,12,2020-01-01
USA,United States,NECI,National Entrepreneurship Context Index (NECI),2019,10,2019-01-01
DEU,Germany,NECI,National Entrepreneurship Context Index (NECI),2023,17,2023-01-01
DEU,Germany,NECI,National Entrepreneurship Context Index (NECI),2022,17,2022-01-01
DEU,Germany,NECI,National Entrepreneurship Context Index (NECI),2021,14,2021-01-01
DEU,Germany,NECI,National Entrepreneurship Context Index (NECI),2020,16,2020-01-01
DEU,Germany,NECI,National Entrepreneurship Context Index (NECI),2019,16,2019-01-01
NOR,Norway,NECI,National Entrepreneurship Context Index (NECI),2023,18,2023-01-01
NOR,Norway,NECI,National Entrepreneurship Context Index (NECI),2022,14,2022-01-01
NOR,Norway,NECI,National Entrepreneurship Context Index (NECI),2021,7,2021-01-01
NOR,Norway,NECI,National Entrepreneurship Context Index (NECI),2020,6,2020-01-01
NOR,Norway,NECI,National Entrepreneurship Context Index (NECI),2019,9,2019-01-01
SWE,Sweden,NECI,National Entrepreneurship Context Index (NECI),2023,19,2023-01-01
SWE,Sweden,NECI,National Entrepreneurship Context Index (NECI),2022,19,2022-01-01
SWE,Sweden,NECI,National Entrepreneurship Context Index (NECI),2021,12,2021-01-01
SWE,Sweden,NECI,National Entrepreneurship Context Index (NECI),2020,23,2020-01-01
SWE,Sweden,NECI,National Entrepreneurship Context Index (NECI),2019,19,2019-01-01
JOR,Jordan,NECI,National Entrepreneurship Context Index (NECI),2023,20,2023-01-01
JOR,Jordan,NECI,National Entrepreneurship Context Index (NECI),2019,11,2019-01-01
CHL,Chile,NECI,National Entrepreneurship Context Index (NECI),2023,21,2023-01-01
CHL,Chile,NECI,National Entrepreneurship Context Index (NECI),2022,29,2022-01-01
CHL,Chile,NECI,National Entrepreneurship Context Index (NECI),2021,26,2021-01-01
CHL,Chile,NECI,National Entrepreneurship Context Index (NECI),2020,25,2020-01-01
CHL,Chile,NECI,National Entrepreneurship Context Index (NECI),2019,28,2019-01-01
GBR,United Kingdom,NECI,National Entrepreneurship Context Index (NECI),2023,22,2023-01-01
GBR,United Kingdom,NECI,National Entrepreneurship Context Index (NECI),2022,25,2022-01-01
GBR,United Kingdom,NECI,National Entrepreneurship Context Index (NECI),2021,19,2021-01-01
GBR,United Kingdom,NECI,National Entrepreneurship Context Index (NECI),2020,14,2020-01-01
GBR,United Kingdom,NECI,National Entrepreneurship Context Index (NECI),2019,21,2019-01-01
LUX,Luxembourg,NECI,National Entrepreneurship Context Index (NECI),2023,23,2023-01-01
LUX,Luxembourg,NECI,National Entrepreneurship Context Index (NECI),2022,20,2022-01-01
LUX,Luxembourg,NECI,National Entrepreneurship Context Index (NECI),2021,20,2021-01-01
LUX,Luxembourg,NECI,National Entrepreneurship Context Index (NECI),2020,15,2020-01-01
LUX,Luxembourg,NECI,National Entrepreneurship Context Index (NECI),2019,13,2019-01-01
GRC,Greece,NECI,National Entrepreneurship Context Index (NECI),2023,24,2023-01-01
GRC,Greece,NECI,National Entrepreneurship Context Index (NECI),2022,26,2022-01-01
GRC,Greece,NECI,National Entrepreneurship Context Index (NECI),2021,29,2021-01-01
GRC,Greece,NECI,National Entrepreneurship Context Index (NECI),2020,27,2020-01-01
GRC,Greece,NECI,National Entrepreneurship Context Index (NECI),2019,40,2019-01-01
HUN,Hungary,NECI,National Entrepreneurship Context Index (NECI),2023,25,2023-01-01
HUN,Hungary,NECI,National Entrepreneurship Context Index (NECI),2022,24,2022-01-01
HUN,Hungary,NECI,National Entrepreneurship Context Index (NECI),2021,27,2021-01-01
ITA,Italy,NECI,National Entrepreneurship Context Index (NECI),2023,26,2023-01-01
ITA,Italy,NECI,National Entrepreneurship Context Index (NECI),2022,37,2022-01-01
ITA,Italy,NECI,National Entrepreneurship Context Index (NECI),2021,24,2021-01-01
ITA,Italy,NECI,National Entrepreneurship Context Index (NECI),2020,33,2020-01-01
ITA,Italy,NECI,National Entrepreneurship Context Index (NECI),2019,33,2019-01-01
JPN,Japan,NECI,National Entrepreneurship Context Index (NECI),2023,27,2023-01-01
JPN,Japan,NECI,National Entrepreneurship Context Index (NECI),2022,21,2022-01-01
JPN,Japan,NECI,National Entrepreneurship Context Index (NECI),2021,22,2021-01-01
JPN,Japan,NECI,National Entrepreneurship Context Index (NECI),2019,25,2019-01-01
URY,Uruguay,NECI,National Entrepreneurship Context Index (NECI),2023,28,2023-01-01
URY,Uruguay,NECI,National Entrepreneurship Context Index (NECI),2022,30,2022-01-01
URY,Uruguay,NECI,National Entrepreneurship Context Index (NECI),2021,31,2021-01-01
URY,Uruguay,NECI,National Entrepreneurship Context Index (NECI),2020,17,2020-01-01
UKR,Ukraine,NECI,National Entrepreneurship Context Index (NECI),2023,29,2023-01-01
MAR,Morocco,NECI,National Entrepreneurship Context Index (NECI),2023,30,2023-01-01
MAR,Morocco,NECI,National Entrepreneurship Context Index (NECI),2022,35,2022-01-01
MAR,Morocco,NECI,National Entrepreneurship Context Index (NECI),2021,41,2021-01-01
MAR,Morocco,NECI,National Entrepreneurship Context Index (NECI),2020,39,2020-01-01
MAR,Morocco,NECI,National Entrepreneurship Context Index (NECI),2019,45,2019-01-01
ROU,Romania,NECI,National Entrepreneurship Context Index (NECI),2023,31,2023-01-01
ROU,Romania,NECI,National Entrepreneurship Context Index (NECI),2022,36,2022-01-01
ROU,Romania,NECI,National Entrepreneurship Context Index (NECI),2021,40,2021-01-01
HRV,Croatia,NECI,National Entrepreneurship Context Index (NECI),2023,32,2023-01-01
HRV,Croatia,NECI,National Entrepreneurship Context Index (NECI),2022,39,2022-01-01
HRV,Croatia,NECI,National Entrepreneurship Context Index (NECI),2021,43,2021-01-01
HRV,Croatia,NECI,National Entrepreneurship Context Index (NECI),2020,41,2020-01-01
HRV,Croatia,NECI,National Entrepreneurship Context Index (NECI),2019,50,2019-01-01
POL,Poland,NECI,National Entrepreneurship Context Index (NECI),2023,33,2023-01-01
POL,Poland,NECI,National Entrepreneurship Context Index (NECI),2022,45,2022-01-01
POL,Poland,NECI,National Entrepreneurship Context Index (NECI),2021,36,2021-01-01
POL,Poland,NECI,National Entrepreneurship Context Index (NECI),2020,30,2020-01-01
POL,Poland,NECI,National Entrepreneurship Context Index (NECI),2019,36,2019-01-01
THA,Thailand,NECI,National Entrepreneurship Context Index (NECI),2023,34,2023-01-01
THA,Thailand,NECI,National Entrepreneurship Context Index (NECI),2019,18,2019-01-01
PAN,Panama,NECI,National Entrepreneurship Context Index (NECI),2023,35,2023-01-01
PAN,Panama,NECI,National Entrepreneurship Context Index (NECI),2022,34,2022-01-01
PAN,Panama,NECI,National Entrepreneurship Context Index (NECI),2021,42,2021-01-01
PAN,Panama,NECI,National Entrepreneurship Context Index (NECI),2020,32,2020-01-01
PAN,Panama,NECI,National Entrepreneurship Context Index (NECI),2019,44,2019-01-01
PRI,Puerto Rico,NECI,National Entrepreneurship Context Index (NECI),2023,36,2023-01-01
PRI,Puerto Rico,NECI,National Entrepreneurship Context Index (NECI),2022,42,2022-01-01
PRI,Puerto Rico,NECI,National Entrepreneurship Context Index (NECI),2020,42,2020-01-01
COL,Colombia,NECI,National Entrepreneurship Context Index (NECI),2023,37,2023-01-01
COL,Colombia,NECI,National Entrepreneurship Context Index (NECI),2022,28,2022-01-01
COL,Colombia,NECI,National Entrepreneurship Context Index (NECI),2021,23,2021-01-01
COL,Colombia,NECI,National Entrepreneurship Context Index (NECI),2020,20,2020-01-01
COL,Colombia,NECI,National Entrepreneurship Context Index (NECI),2019,35,2019-01-01
ISR,Israel,NECI,National Entrepreneurship Context Index (NECI),2023,38,2023-01-01
ISR,Israel,NECI,National Entrepreneurship Context Index (NECI),2022,12,2022-01-01
ISR,Israel,NECI,National Entrepreneurship Context Index (NECI),2021,18,2021-01-01
ISR,Israel,NECI,National Entrepreneurship Context Index (NECI),2020,11,2020-01-01
ISR,Israel,NECI,National Entrepreneurship Context Index (NECI),2019,22,2019-01-01
SVK,Slovak Republic,NECI,National Entrepreneurship Context Index (NECI),2023,39,2023-01-01
SVK,Slovak Republic,NECI,National Entrepreneurship Context Index (NECI),2022,31,2022-01-01
SVK,Slovak Republic,NECI,National Entrepreneurship Context Index (NECI),2021,33,2021-01-01
SVK,Slovak Republic,NECI,National Entrepreneurship Context Index (NECI),2020,35,2020-01-01
SVK,Slovak Republic,NECI,National Entrepreneurship Context Index (NECI),2019,42,2019-01-01
CYP,Cyprus,NECI,National Entrepreneurship Context Index (NECI),2023,40,2023-01-01
CYP,Cyprus,NECI,National Entrepreneurship Context Index (NECI),2022,33,2022-01-01
CYP,Cyprus,NECI,National Entrepreneurship Context Index (NECI),2021,37,2021-01-01
CYP,Cyprus,NECI,National Entrepreneurship Context Index (NECI),2020,24,2020-01-01
CYP,Cyprus,NECI,National Entrepreneurship Context Index (NECI),2019,31,2019-01-01
MEX,Mexico,NECI,National Entrepreneurship Context Index (NECI),2023,41,2023-01-01
MEX,Mexico,NECI,National Entrepreneurship Context Index (NECI),2022,44,2022-01-01
MEX,Mexico,NECI,National Entrepreneurship Context Index (NECI),2021,30,2021-01-01
MEX,Mexico,NECI,National Entrepreneurship Context Index (NECI),2020,34,2020-01-01
MEX,Mexico,NECI,National Entrepreneurship Context Index (NECI),2019,23,2019-01-01
ECU,Ecuador,NECI,National Entrepreneurship Context Index (NECI),2023,42,2023-01-01
ECU,Ecuador,NECI,National Entrepreneurship Context Index (NECI),2019,39,2019-01-01
ARG,Argentina,NECI,National Entrepreneurship Context Index (NECI),2023,43,2023-01-01
ARG,Argentina,NECI,National Entrepreneurship Context Index (NECI),2022,46,2022-01-01
ESP,Spain,NECI,National Entrepreneurship Context Index (NECI),2023,44,2023-01-01
ESP,Spain,NECI,National Entrepreneurship Context Index (NECI),2022,41,2022-01-01
ESP,Spain,NECI,National Entrepreneurship Context Index (NECI),2021,10,2021-01-01
ESP,Spain,NECI,National Entrepreneurship Context Index (NECI),2020,19,2020-01-01
ESP,Spain,NECI,National Entrepreneurship Context Index (NECI),2019,12,2019-01-01
GTM,Guatemala,NECI,National Entrepreneurship Context Index (NECI),2023,45,2023-01-01
GTM,Guatemala,NECI,National Entrepreneurship Context Index (NECI),2022,43,2022-01-01
GTM,Guatemala,NECI,National Entrepreneurship Context Index (NECI),2021,44,2021-01-01
GTM,Guatemala,NECI,National Entrepreneurship Context Index (NECI),2020,37,2020-01-01
BRA,Brazil,NECI,National Entrepreneurship Context Index (NECI),2023,46,2023-01-01
BRA,Brazil,NECI,National Entrepreneurship Context Index (NECI),2022,48,2022-01-01
BRA,Brazil,NECI,National Entrepreneurship Context Index (NECI),2021,47,2021-01-01
BRA,Brazil,NECI,National Entrepreneurship Context Index (NECI),2020,31,2020-01-01
BRA,Brazil,NECI,National Entrepreneurship Context Index (NECI),2019,43,2019-01-01
ZAF,South Africa,NECI,National Entrepreneurship Context Index (NECI),2023,47,2023-01-01
ZAF,South Africa,NECI,National Entrepreneurship Context Index (NECI),2022,40,2022-01-01
ZAF,South Africa,NECI,National Entrepreneurship Context Index (NECI),2021,45,2021-01-01
ZAF,South Africa,NECI,National Entrepreneurship Context Index (NECI),2019,49,2019-01-01
VEN,Venezuela,NECI,National Entrepreneurship Context Index (NECI),2023,48,2023-01-01
VEN,Venezuela,NECI,National Entrepreneurship Context Index (NECI),2022,51,2022-01-01
IRN,Iran,NECI,National Entrepreneurship Context Index (NECI),2023,49,2023-01-01
IRN,Iran,NECI,National Entrepreneurship Context Index (NECI),2022,50,2022-01-01
IRN,Iran,NECI,National Entrepreneurship Context Index (NECI),2021,49,2021-01-01
IRN,Iran,NECI,National Entrepreneurship Context Index (NECI),2020,36,2020-01-01
ALB,Albania,EIS,European Innovation Scoreborad (EIS),Change,-2,NA
AUS,Australia,EIS,European Innovation Scoreborad (EIS),Change,2,NA
AUS,Australia,GII,Global Innovation Index (GII),Change,1,NA
AUS,Australia,WCR,IMD World Competitiveness Ranking,Change,6,NA
AUT,Austria,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
AUT,Austria,GII,Global Innovation Index (GII),Change,1,NA
AUT,Austria,WCR,IMD World Competitiveness Ranking,Change,-2,NA
BHR,Bahrain,WCR,IMD World Competitiveness Ranking,Change,4,NA
BEL,Belgium,EIS,European Innovation Scoreborad (EIS),Change,0,NA
BEL,Belgium,GII,Global Innovation Index (GII),Change,-1,NA
BEL,Belgium,WCR,IMD World Competitiveness Ranking,Change,-5,NA
BIH,Bosnia & Herzegovina,EIS,European Innovation Scoreborad (EIS),Change,2,NA
BRA,Brazil,EIS,European Innovation Scoreborad (EIS),Change,0,NA
BRA,Brazil,GII,Global Innovation Index (GII),Change,-1,NA
BGR,Bulgaria,EIS,European Innovation Scoreborad (EIS),Change,0,NA
BGR,Bulgaria,GII,Global Innovation Index (GII),Change,0,NA
CAN,Canada,EIS,European Innovation Scoreborad (EIS),Change,1,NA
CAN,Canada,GII,Global Innovation Index (GII),Change,1,NA
CAN,Canada,WCR,IMD World Competitiveness Ranking,Change,-4,NA
CHL,Chile,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
CHL,Chile,WCR,IMD World Competitiveness Ranking,Change,0,NA
CHN,China,EIS,European Innovation Scoreborad (EIS),Change,1,NA
CHN,China,GII,Global Innovation Index (GII),Change,1,NA
CHN,China,WCR,IMD World Competitiveness Ranking,Change,7,NA
HRV,Croatia,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
HRV,Croatia,GII,Global Innovation Index (GII),Change,1,NA
CYP,Cyprus,EIS,European Innovation Scoreborad (EIS),Change,2,NA
CYP,Cyprus,GII,Global Innovation Index (GII),Change,1,NA
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,Change,2,NA
CZE,Czech Republic,GII,Global Innovation Index (GII),Change,1,NA
CZE,Czech Republic,WCR,IMD World Competitiveness Ranking,Change,-11,NA
CZE,Czechia,EIS,European Innovation Scoreborad (EIS),Change,2,NA
DNK,Denmark,EIS,European Innovation Scoreborad (EIS),Change,0,NA
DNK,Denmark,GII,Global Innovation Index (GII),Change,-1,NA
DNK,Denmark,WCR,IMD World Competitiveness Ranking,Change,-2,NA
EST,Estonia,EIS,European Innovation Scoreborad (EIS),Change,-2,NA
EST,Estonia,GII,Global Innovation Index (GII),Change,0,NA
EST,Estonia,WCR,IMD World Competitiveness Ranking,Change,-7,NA
FIN,Finland,EIS,European Innovation Scoreborad (EIS),Change,0,NA
FIN,Finland,GII,Global Innovation Index (GII),Change,-1,NA
FIN,Finland,WCR,IMD World Competitiveness Ranking,Change,-4,NA
FRA,France,EIS,European Innovation Scoreborad (EIS),Change,-2,NA
FRA,France,GII,Global Innovation Index (GII),Change,-1,NA
FRA,France,WCR,IMD World Competitiveness Ranking,Change,2,NA
DEU,Germany,EIS,European Innovation Scoreborad (EIS),Change,-2,NA
DEU,Germany,GII,Global Innovation Index (GII),Change,-1,NA
DEU,Germany,WCR,IMD World Competitiveness Ranking,Change,-2,NA
GRC,Greece,EIS,European Innovation Scoreborad (EIS),Change,0,NA
GRC,Greece,GII,Global Innovation Index (GII),Change,-3,NA
GRC,Greece,WCR,IMD World Competitiveness Ranking,Change,2,NA
HKG,Hong Kong,WCR,IMD World Competitiveness Ranking,Change,2,NA
HKG,"Hong Kong, China",GII,Global Innovation Index (GII),Change,-1,NA
HUN,Hungary,EIS,European Innovation Scoreborad (EIS),Change,1,NA
HUN,Hungary,GII,Global Innovation Index (GII),Change,-1,NA
ISL,Iceland,EIS,European Innovation Scoreborad (EIS),Change,0,NA
ISL,Iceland,GII,Global Innovation Index (GII),Change,-2,NA
ISL,Iceland,WCR,IMD World Competitiveness Ranking,Change,-1,NA
IND,India,EIS,European Innovation Scoreborad (EIS),Change,1,NA
IND,India,GII,Global Innovation Index (GII),Change,1,NA
IND,India,WCR,IMD World Competitiveness Ranking,Change,1,NA
IDN,Indonesia,WCR,IMD World Competitiveness Ranking,Change,7,NA
IRL,Ireland,EIS,European Innovation Scoreborad (EIS),Change,2,NA
IRL,Ireland,GII,Global Innovation Index (GII),Change,3,NA
IRL,Ireland,WCR,IMD World Competitiveness Ranking,Change,-2,NA
ISR,Israel,GII,Global Innovation Index (GII),Change,-1,NA
ISR,Israel,WCR,IMD World Competitiveness Ranking,Change,1,NA
ITA,Italy,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
ITA,Italy,GII,Global Innovation Index (GII),Change,0,NA
ITA,Italy,WCR,IMD World Competitiveness Ranking,Change,-1,NA
JPN,Japan,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
JPN,Japan,GII,Global Innovation Index (GII),Change,0,NA
JPN,Japan,WCR,IMD World Competitiveness Ranking,Change,-3,NA
JOR,Jordan,WCR,IMD World Competitiveness Ranking,Change,6,NA
KAZ,Kazakhstan,WCR,IMD World Competitiveness Ranking,Change,2,NA
KWT,Kuwait,WCR,IMD World Competitiveness Ranking,Change,1,NA
LVA,Latvia,EIS,European Innovation Scoreborad (EIS),Change,0,NA
LVA,Latvia,GII,Global Innovation Index (GII),Change,-5,NA
LVA,Latvia,WCR,IMD World Competitiveness Ranking,Change,6,NA
LTU,Lithuania,EIS,European Innovation Scoreborad (EIS),Change,1,NA
LTU,Lithuania,GII,Global Innovation Index (GII),Change,-1,NA
LTU,Lithuania,WCR,IMD World Competitiveness Ranking,Change,2,NA
LUX,Luxembourg,EIS,European Innovation Scoreborad (EIS),Change,0,NA
LUX,Luxembourg,GII,Global Innovation Index (GII),Change,1,NA
LUX,Luxembourg,WCR,IMD World Competitiveness Ranking,Change,-3,NA
MYS,Malaysia,GII,Global Innovation Index (GII),Change,3,NA
MYS,Malaysia,WCR,IMD World Competitiveness Ranking,Change,-7,NA
MLT,Malta,EIS,European Innovation Scoreborad (EIS),Change,-4,NA
MLT,Malta,GII,Global Innovation Index (GII),Change,-4,NA
MEX,Mexico,EIS,European Innovation Scoreborad (EIS),Change,-2,NA
MDA,Moldova,EIS,European Innovation Scoreborad (EIS),Change,0,NA
MNE,Montenegro,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
NLD,Netherlands,EIS,European Innovation Scoreborad (EIS),Change,0,NA
NLD,Netherlands,GII,Global Innovation Index (GII),Change,-1,NA
NLD,Netherlands,WCR,IMD World Competitiveness Ranking,Change,-4,NA
NZL,New Zealand,GII,Global Innovation Index (GII),Change,2,NA
NZL,New Zealand,WCR,IMD World Competitiveness Ranking,Change,-1,NA
MKD,North Macedonia,EIS,European Innovation Scoreborad (EIS),Change,1,NA
NOR,Norway,EIS,European Innovation Scoreborad (EIS),Change,2,NA
NOR,Norway,GII,Global Innovation Index (GII),Change,-2,NA
NOR,Norway,WCR,IMD World Competitiveness Ranking,Change,4,NA
POL,Poland,EIS,European Innovation Scoreborad (EIS),Change,1,NA
POL,Poland,GII,Global Innovation Index (GII),Change,1,NA
POL,Poland,WCR,IMD World Competitiveness Ranking,Change,2,NA
PRT,Portugal,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
PRT,Portugal,GII,Global Innovation Index (GII),Change,-1,NA
PRT,Portugal,WCR,IMD World Competitiveness Ranking,Change,3,NA
PRI,Puerto Rico,WCR,IMD World Competitiveness Ranking,Change,NA,NA
QAT,Qatar,GII,Global Innovation Index (GII),Change,1,NA
QAT,Qatar,WCR,IMD World Competitiveness Ranking,Change,1,NA
KOR,Republic of Korea,GII,Global Innovation Index (GII),Change,4,NA
ROU,Romania,EIS,European Innovation Scoreborad (EIS),Change,0,NA
ROU,Romania,GII,Global Innovation Index (GII),Change,-1,NA
ROU,Romania,WCR,IMD World Competitiveness Ranking,Change,-2,NA
SAU,Saudi Arabia,GII,Global Innovation Index (GII),Change,1,NA
SAU,Saudi Arabia,WCR,IMD World Competitiveness Ranking,Change,1,NA
SRB,Serbia,EIS,European Innovation Scoreborad (EIS),Change,0,NA
SGP,Singapore,GII,Global Innovation Index (GII),Change,1,NA
SGP,Singapore,WCR,IMD World Competitiveness Ranking,Change,3,NA
SVK,Slovakia,EIS,European Innovation Scoreborad (EIS),Change,-1,NA
SVK,Slovakia,GII,Global Innovation Index (GII),Change,-1,NA
SVN,Slovenia,EIS,European Innovation Scoreborad (EIS),Change,1,NA
SVN,Slovenia,GII,Global Innovation Index (GII),Change,-1,NA
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,Change,-4,NA
ZAF,South Africa,EIS,European Innovation Scoreborad (EIS),Change,0,NA
KOR,South Korea,EIS,European Innovation Scoreborad (EIS),Change,0,NA
NA,South Korea,WCR,IMD World Competitiveness Ranking,Change,8,NA
ESP,Spain,EIS,European Innovation Scoreborad (EIS),Change,2,NA
ESP,Spain,GII,Global Innovation Index (GII),Change,1,NA
ESP,Spain,WCR,IMD World Competitiveness Ranking,Change,-4,NA
SWE,Sweden,EIS,European Innovation Scoreborad (EIS),Change,0,NA
SWE,Sweden,GII,Global Innovation Index (GII),Change,0,NA
SWE,Sweden,WCR,IMD World Competitiveness Ranking,Change,2,NA
CHE,Switzerland,EIS,European Innovation Scoreborad (EIS),Change,0,NA
CHE,Switzerland,GII,Global Innovation Index (GII),Change,0,NA
CHE,Switzerland,WCR,IMD World Competitiveness Ranking,Change,1,NA
TWN,Taiwan,WCR,IMD World Competitiveness Ranking,Change,-2,NA
THA,Thailand,GII,Global Innovation Index (GII),Change,2,NA
THA,Thailand,WCR,IMD World Competitiveness Ranking,Change,5,NA
TUR,Turkey,EIS,European Innovation Scoreborad (EIS),Change,2,NA
TUR,Turkey,GII,Global Innovation Index (GII),Change,2,NA
UKR,Ukraine,EIS,European Innovation Scoreborad (EIS),Change,0,NA
ARE,United Arab Emirates,GII,Global Innovation Index (GII),Change,0,NA
ARE,United Arab Emirates,WCR,IMD World Competitiveness Ranking,Change,3,NA
GBR,United Kingdom,EIS,European Innovation Scoreborad (EIS),Change,-2,NA
GBR,United Kingdom,GII,Global Innovation Index (GII),Change,-1,NA
GBR,United Kingdom,WCR,IMD World Competitiveness Ranking,Change,1,NA
USA,United States,EIS,European Innovation Scoreborad (EIS),Change,0,NA
NA,United States,WCR,IMD World Competitiveness Ranking,Change,-3,NA
USA,United States of America,GII,Global Innovation Index (GII),Change,0,NA
VNM,Viet Nam,GII,Global Innovation Index (GII),Change,2,NA
ARG,Argentina,NECI,National Entrepreneurship Context Index (NECI),Change,3,NA
AUS,Australia,WDCR,IMD World Digital Competitiveness Ranking,Change,-2,NA
AUT,Austria,WDCR,IMD World Digital Competitiveness Ranking,Change,-4,NA
BEL,Belgium,WDCR,IMD World Digital Competitiveness Ranking,Change,8,NA
BRA,Brazil,NECI,National Entrepreneurship Context Index (NECI),Change,2,NA
CAN,Canada,NECI,National Entrepreneurship Context Index (NECI),Change,2,NA
CAN,Canada,WDCR,IMD World Digital Competitiveness Ranking,Change,-1,NA
CHL,Chile,NECI,National Entrepreneurship Context Index (NECI),Change,8,NA
CHN,China,WDCR,IMD World Digital Competitiveness Ranking,Change,-2,NA
CHN,China (PRC,NECI,National Entrepreneurship Context Index (NECI),Change,NA,NA
COL,Colombia,NECI,National Entrepreneurship Context Index (NECI),Change,-9,NA
HRV,Croatia,NECI,National Entrepreneurship Context Index (NECI),Change,7,NA
CYP,Cyprus,NECI,National Entrepreneurship Context Index (NECI),Change,-7,NA
CZE,Czech Republic,WDCR,IMD World Digital Competitiveness Ranking,Change,NA,NA
DNK,Denmark,WDCR,IMD World Digital Competitiveness Ranking,Change,-3,NA
ECU,Ecuador,NECI,National Entrepreneurship Context Index (NECI),Change,-3,NA
EST,Estonia,NECI,National Entrepreneurship Context Index (NECI),Change,NA,NA
EST,Estonia,WDCR,IMD World Digital Competitiveness Ranking,Change,2,NA
FIN,Finland,WDCR,IMD World Digital Competitiveness Ranking,Change,-1,NA
FRA,France,NECI,National Entrepreneurship Context Index (NECI),Change,6,NA
FRA,France,WDCR,IMD World Digital Competitiveness Ranking,Change,-5,NA
DEU,Germany,NECI,National Entrepreneurship Context Index (NECI),Change,0,NA
DEU,Germany,WDCR,IMD World Digital Competitiveness Ranking,Change,-4,NA
GRC,Greece,NECI,National Entrepreneurship Context Index (NECI),Change,2,NA
GTM,Guatemala,NECI,National Entrepreneurship Context Index (NECI),Change,-2,NA
HKG,Hong Kong SAR,WDCR,IMD World Digital Competitiveness Ranking,Change,-1,NA
HUN,Hungary,NECI,National Entrepreneurship Context Index (NECI),Change,-1,NA
ISL,Iceland,WDCR,IMD World Digital Competitiveness Ranking,Change,4,NA
IND,India,NECI,National Entrepreneurship Context Index (NECI),Change,2,NA
IRN,Iran,NECI,National Entrepreneurship Context Index (NECI),Change,1,NA
IRL,Ireland,WDCR,IMD World Digital Competitiveness Ranking,Change,3,NA
ISR,Israel,NECI,National Entrepreneurship Context Index (NECI),Change,-26,NA
ISR,Israel,WDCR,IMD World Digital Competitiveness Ranking,Change,2,NA
ITA,Italy,NECI,National Entrepreneurship Context Index (NECI),Change,11,NA
JPN,Japan,NECI,National Entrepreneurship Context Index (NECI),Change,-6,NA
JOR,Jordan,NECI,National Entrepreneurship Context Index (NECI),Change,-9,NA
KOR,Korea Rep.,WDCR,IMD World Digital Competitiveness Ranking,Change,2,NA
LVA,Latvia,NECI,National Entrepreneurship Context Index (NECI),Change,0,NA
LTU,Lithuania,NECI,National Entrepreneurship Context Index (NECI),Change,2,NA
LTU,Lithuania,WDCR,IMD World Digital Competitiveness Ranking,Change,-3,NA
LUX,Luxembourg,NECI,National Entrepreneurship Context Index (NECI),Change,-3,NA
LUX,Luxembourg,WDCR,IMD World Digital Competitiveness Ranking,Change,4,NA
MEX,Mexico,NECI,National Entrepreneurship Context Index (NECI),Change,3,NA
MAR,Morocco,NECI,National Entrepreneurship Context Index (NECI),Change,5,NA
NLD,Netherlands,NECI,National Entrepreneurship Context Index (NECI),Change,-2,NA
NLD,Netherlands,WDCR,IMD World Digital Competitiveness Ranking,Change,4,NA
NZL,New Zealand,WDCR,IMD World Digital Competitiveness Ranking,Change,2,NA
NOR,Norway,NECI,National Entrepreneurship Context Index (NECI),Change,-4,NA
NOR,Norway,WDCR,IMD World Digital Competitiveness Ranking,Change,-2,NA
OMN,Oman,NECI,National Entrepreneurship Context Index (NECI),Change,27,NA
PAN,Panama,NECI,National Entrepreneurship Context Index (NECI),Change,-1,NA
POL,Poland,NECI,National Entrepreneurship Context Index (NECI),Change,12,NA
PRI,Puerto Rico,NECI,National Entrepreneurship Context Index (NECI),Change,6,NA
QAT,Qatar,NECI,National Entrepreneurship Context Index (NECI),Change,5,NA
QAT,Qatar,WDCR,IMD World Digital Competitiveness Ranking,Change,-3,NA
KOR,Republic of Korea,NECI,National Entrepreneurship Context Index (NECI),Change,1,NA
ROU,Romania,NECI,National Entrepreneurship Context Index (NECI),Change,5,NA
SAU,Saudi Arabia,NECI,National Entrepreneurship Context Index (NECI),Change,-1,NA
SAU,Saudi Arabia,WDCR,IMD World Digital Competitiveness Ranking,Change,NA,NA
SGP,Singapore,WDCR,IMD World Digital Competitiveness Ranking,Change,1,NA
SVK,Slovak Republic,NECI,National Entrepreneurship Context Index (NECI),Change,-8,NA
SVN,Slovenia,NECI,National Entrepreneurship Context Index (NECI),Change,8,NA
ZAF,South Africa,NECI,National Entrepreneurship Context Index (NECI),Change,-7,NA
ESP,Spain,NECI,National Entrepreneurship Context Index (NECI),Change,-3,NA
SWE,Sweden,NECI,National Entrepreneurship Context Index (NECI),Change,0,NA
SWE,Sweden,WDCR,IMD World Digital Competitiveness Ranking,Change,-4,NA
CHE,Switzerland,NECI,National Entrepreneurship Context Index (NECI),Change,-1,NA
CHE,Switzerland,WDCR,IMD World Digital Competitiveness Ranking,Change,0,NA
TWN,"Taiwan, China",WDCR,IMD World Digital Competitiveness Ranking,Change,2,NA
