iso3,country,measure,measure_name,unit,unit_name,year,obs_value,year_date
TZA,Tanzania,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,14,2017-01-01
THA,Thailand,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,5.57,2017-01-01
TGO,Togo,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,16.74,2017-01-01
TTO,Trinidad and Tobago,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,2.28,2017-01-01
TUN,Tunisia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,5.75,2017-01-01
TKM,Turkmenistan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,1.34,2017-01-01
UGA,Uganda,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,19.16,2017-01-01
UKR,Ukraine,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,3.73,2017-01-01
ARE,United Arab Emirates,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,3.45,2017-01-01
URY,Uruguay,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,16.19,2017-01-01
UZB,Uzbekistan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,2.37,2017-01-01
VNM,Viet Nam,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,5.16,2017-01-01
ZMB,Zambia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,8.81,2017-01-01
ZWE,Zimbabwe,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2017,6.23,2017-01-01
AUS,Australia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.69,2018-01-01
AUT,Austria,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.95,2018-01-01
BEL,Belgium,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.43,2018-01-01
CAN,Canada,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.42,2018-01-01
CHL,Chile,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.06,2018-01-01
COL,Colombia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,11.12,2018-01-01
CRI,Costa Rica,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,14.83,2018-01-01
CZE,Czechia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.84,2018-01-01
DNK,Denmark,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,11.54,2018-01-01
EST,Estonia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.41,2018-01-01
FIN,Finland,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.81,2018-01-01
FRA,France,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,11.78,2018-01-01
DEU,Germany,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.27,2018-01-01
GRC,Greece,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.5,2018-01-01
HUN,Hungary,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.52,2018-01-01
ISL,Iceland,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,12.69,2018-01-01
IRL,Ireland,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,12.47,2018-01-01
ISR,Israel,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.22,2018-01-01
ITA,Italy,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.09,2018-01-01
JPN,Japan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.19,2018-01-01
KOR,South Korea,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.88,2018-01-01
LVA,Latvia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.82,2018-01-01
LTU,Lithuania,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.96,2018-01-01
LUX,Luxembourg,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.44,2018-01-01
MEX,Mexico,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.44,2018-01-01
NLD,Netherlands,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.3,2018-01-01
NZL,New Zealand,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.15,2018-01-01
NOR,Norway,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.39,2018-01-01
POL,Poland,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.47,2018-01-01
PRT,Portugal,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.3,2018-01-01
SVK,Slovak Republic,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.12,2018-01-01
SVN,Slovenia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.49,2018-01-01
ESP,Spain,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.25,2018-01-01
SWE,Sweden,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,17.28,2018-01-01
CHE,Switzerland,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,17.8,2018-01-01
TUR,Türkiye,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.21,2018-01-01
GBR,United Kingdom,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,10.01,2018-01-01
USA,United States,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.33,2018-01-01
EU27_2020,European Union (27 countries from 01/02/2020),CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.91,2018-01-01
OECD,OECD,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.59,2018-01-01
OECDSO,OECD Asia Oceania,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.61,2018-01-01
OECDE,OECD Europe,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.07,2018-01-01
ALB,Albania,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.37,2018-01-01
DZA,Algeria,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.25,2018-01-01
AGO,Angola,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,12.39,2018-01-01
ARG,Argentina,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,6.69,2018-01-01
ARM,Armenia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.08,2018-01-01
AZE,Azerbaijan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.97,2018-01-01
BHR,Bahrain,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.72,2018-01-01
BGD,Bangladesh,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,11.17,2018-01-01
BLR,Belarus,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.05,2018-01-01
BEN,Benin,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.3,2018-01-01
BOL,Bolivia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.16,2018-01-01
BIH,Bosnia and Herzegovina,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.43,2018-01-01
BWA,Botswana,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.77,2018-01-01
BRA,Brazil,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.38,2018-01-01
BRN,Brunei Darussalam,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.16,2018-01-01
BGR,Bulgaria,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.5,2018-01-01
KHM,Cambodia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.35,2018-01-01
CMR,Cameroon,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,16.13,2018-01-01
CHN,China,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.44,2018-01-01
COG,Congo,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.65,2018-01-01
CIV,Côte d’Ivoire,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,14.76,2018-01-01
HRV,Croatia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.59,2018-01-01
CUW,Curaçao,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,1.34,2018-01-01
CYP,Cyprus,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.91,2018-01-01
DOM,Dominican Republic,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.21,2018-01-01
ECU,Ecuador,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.99,2018-01-01
EGY,Egypt,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.16,2018-01-01
SLV,El Salvador,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,9.67,2018-01-01
GNQ,Equatorial Guinea,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,8.37,2018-01-01
SWZ,Eswatini,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,10.26,2018-01-01
ETH,Ethiopia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,19.09,2018-01-01
GAB,Gabon,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,13.14,2018-01-01
GEO,Georgia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.06,2018-01-01
GHA,Ghana,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,10.99,2018-01-01
GTM,Guatemala,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,11.01,2018-01-01
GUY,Guyana,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.7,2018-01-01
HTI,Haiti,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,11.43,2018-01-01
HND,Honduras,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.12,2018-01-01
HKG,Hong Kong (China),CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,10.98,2018-01-01
IND,India,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.34,2018-01-01
IDN,Indonesia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5.91,2018-01-01
IRN,Iran,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.17,2018-01-01
IRQ,Iraq,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.61,2018-01-01
JAM,Jamaica,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.37,2018-01-01
JOR,Jordan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.51,2018-01-01
KAZ,Kazakhstan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.67,2018-01-01
KEN,Kenya,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,14.68,2018-01-01
KWT,Kuwait,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.06,2018-01-01
KGZ,Kyrgyzstan,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.45,2018-01-01
LAO,Lao People’s Democratic Republic,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,3.08,2018-01-01
LBN,Lebanon,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,5,2018-01-01
LBY,Libya,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,2.76,2018-01-01
MDG,Madagascar,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,14.24,2018-01-01
MYS,Malaysia,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.13,2018-01-01
MLT,Malta,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,15.65,2018-01-01
MUS,Mauritius,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,7.43,2018-01-01
MDA,Moldova,CO2_PBPROD,"Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions",USD_CO2,US dollars per unit of CO2,2018,4.71,2018-01-01
